state,next_state,earnings_velocity_5d,days_since_last_s0,earnings_ratio_to_mu,active_hours_today,trips_completed_today,cancellation_rate_7d,day_of_week,is_holiday,weather_severity,surge_active,rider_id
1,1,0.18383747521009053,0,0.8104928086890026,4.841751000486882,12,0.1882976259953796,2,0,0.30844280386354594,0,50
1,2,0.08645479235265185,1,0.83871846975544,4.088006309797952,10,0.12907720805407474,3,0,0.18076107596533042,0,50
2,1,-0.3948098586153168,2,0.4208917860766139,0.0,0,0.2885111879068523,4,0,0.0,0,50
1,1,0.0036138410681177957,3,0.7608117035141599,5.250383756446619,20,0.10096737950129248,5,0,0.0913731925406733,1,50
1,1,0.04196039784104355,4,0.8116356499856916,3.66984508947537,7,0.11901015309591532,6,0,0.6355896339540645,0,50
1,1,0.02337855295695057,5,0.7518886365611321,3.937670293055633,8,0.1518771921155235,0,0,0.2295117938243396,1,50
1,3,-0.028289891766903108,6,0.6884993574117043,2.8224840782122342,5,0.1263542916772518,1,0,0.35853436318060034,0,50
3,3,-0.4369299128177633,7,0.24981551389209708,1.880063308692475,6,0.5070228381888835,2,0,0.5005870379493831,0,50
3,2,-0.4102482549925479,8,0.24228191728040904,0.0,0,0.5023444665717677,3,0,0.5709372947840318,0,50
2,3,-0.032653721932419,9,0.5161704930937878,1.5717244370381245,5,0.33480036876746627,4,0,0.7008997395191755,0,50
3,3,-0.1869491836360871,10,0.30278200001173894,0.0,0,0.4874126583475633,5,0,0.5889220566145512,0,50
3,2,0.061161581854206226,11,0.4610714381921537,0.0,0,0.5116440355425805,6,0,0.49261271297643333,0,50
2,2,0.08746792820052501,12,0.44189220069456236,3.363485028702348,13,0.29098166750873944,0,0,0.452729166237684,1,50
2,2,0.062272259758161475,13,0.45511186961269184,2.8130049118179006,8,0.3472443845276655,1,0,0.3930067789547151,0,50
2,2,0.08406333794174203,14,0.519468938262729,0.0,0,0.27138606555941547,2,0,0.41565608912731766,0,50
2,2,0.1633037343602513,15,0.5993690237150264,1.5247310713897324,4,0.24489636761256967,3,0,0.11857059941946563,0,50
2,2,0.07543517725467136,16,0.5708178713501041,4.036944452853325,11,0.3336480682159795,4,0,0.27145692390341564,1,50
2,1,-0.18306825279573113,17,0.33426372793129167,0.9462357447780292,3,0.28397302320654333,5,0,0.11367717467011898,1,50
1,1,0.22805121934292627,18,0.7238575055172948,5.12791785151599,20,0.15583025107378662,6,0,0.4075013997760358,0,50
1,0,0.19214164294933023,19,0.7416970563046194,3.842386481467993,10,0.12776155949811602,0,1,0.3435391444373696,0,50
0,0,0.2904554588682645,20,0.8844564958319318,5.672190856649751,20,0.05212571354629018,1,0,0.19591977065859315,0,50
0,3,0.2735730751848132,0,0.9245916065718616,5.6082121608665965,20,0.05621916269613298,2,0,0.17829000654434016,0,50
3,3,-0.3569344658240954,0,0.36483881260730444,0.41224414819977273,1,0.49552916278181874,3,0,0.4325717691131865,1,50
3,3,-0.3427797606874694,1,0.385108534679133,0.834673691713629,2,0.5117717253506923,4,0,0.2714010560516152,1,50
3,3,-0.5435967682374921,2,0.11654173296147798,0.0,0,0.49409280140334705,5,0,0.20401789614146676,0,50
3,3,-0.25938388976194604,3,0.2757235467683957,0.0,0,0.4418848913295237,6,0,0.050095928949356605,0,50
3,3,-0.19179059539431356,4,0.22157025132332095,3.161313759921839,7,0.40632825931840366,0,0,0.46785212628910355,0,50
0,0,0.0026618112945757666,0,1.002661811294576,4.286292264733044,8,0.02356177630257128,0,0,0.3014608424276808,0,51
0,0,-0.0460595727681552,0,0.9544727894907601,7.461400363641878,29,0.011648964851283125,1,0,0.14076095164708277,0,51
0,0,0.007537446387885782,0,0.9989643665449531,8.324781969804475,20,0.08401198443551276,2,0,0.2469591639461649,0,51
0,1,-0.05878903547199921,0,0.9324307579940586,2.1408919440450633,4,0.051832528072158456,3,0,0.0,0,51
1,2,-0.22332334697980372,0,0.7543825980850657,4.924371811874389,17,0.15750550306099453,4,0,0.609160671695661,0,51
2,2,-0.44074939268870894,1,0.48783307199317383,1.0071303659595507,3,0.3072416054042276,5,0,0.04642944850001163,1,51
2,2,-0.301963759645831,2,0.5236529571757713,5.540017677191559,19,0.3308992433535886,6,0,0.048257305229245706,0,51
2,1,-0.24570514456711096,3,0.4937476057914935,3.6793119224239117,7,0.2843973997506943,0,1,0.0,0,51
1,1,0.11964977705811464,4,0.7580591752660272,3.1037425333714808,7,0.1911219312414085,1,0,0.27689401722917917,1,51
1,0,0.09435752756498061,5,0.6978926092272868,2.2429498908319347,4,0.10522255272888653,2,0,0.29603722147825173,0,51
0,0,0.4339707046699649,6,1.0262077885607155,5.904639580176753,12,0.028114728436498055,3,0,0.01291158230120687,0,51
0,1,0.2948799552746222,0,0.994791982478881,7.834535173927419,25,0.048842327465959866,4,0,0.1676821664538661,0,51
1,0,-0.07254388402428624,0,0.7215959482405946,1.580317444805014,3,0.11213376207851702,5,0,0.29665113201787885,0,51
0,0,0.16239085188415148,1,1.0021003526388526,7.91907826494543,31,0.057604902073013206,6,0,0.0949859106566153,0,51
0,3,0.09162681721024257,0,0.9801445534395087,4.068161050800504,15,0.022070465998081885,0,0,0.3629801529246366,0,51
3,3,-0.6705576954944308,0,0.27441042957727974,0.2122973971108113,0,0.4567939555764157,1,0,0.7625295824446,0,51
3,3,-0.5218849638618834,1,0.2727236894131399,3.0291774354774983,6,0.5290487167815658,2,0,0.36614052228112587,1,51
3,3,-0.39674249496508873,2,0.2534524996967863,1.972109631724721,5,0.48339655932548997,3,0,0.17867221385438714,0,51
3,3,-0.2869175349159694,3,0.26964877003714394,1.2682057403804095,3,0.5576645882334561,4,0,0.047008274809104966,0,51
3,3,-0.13796221698085837,4,0.2721137714519133,2.650672555637966,5,0.53902442219425,5,0,0.2566870230459042,0,51
3,3,-0.006359314906854541,5,0.26211051712839806,0.0,0,0.5311487212749633,6,1,0.222735761360413,1,51
3,2,0.015111572777059434,6,0.2811214223225358,0.0,0,0.5572487084001875,0,0,0.4337690165562933,0,51
2,0,0.22222402660024032,7,0.48991342272759575,0.20863643444788238,0,0.2823092023389551,1,0,0.2748487072652324,1,51
0,1,0.623947299884577,8,0.9389288806180944,5.693629556150281,17,0.007363241812857899,2,0,0.28190305970601925,0,51
1,1,0.3029960044436654,0,0.7518336072933729,4.433349239190384,9,0.10809441443911738,3,0,0.6395088439359822,0,51
1,0,0.23062130078458298,1,0.7754028708025824,5.241462146920541,12,0.21099408012917278,4,0,0.26394984692995876,0,51
0,0,0.32792126018273593,2,0.9753613009355722,6.33302091223085,19,0.06357765357410299,5,0,0.3693717303963613,1,51
0,0,0.165610580084238,0,0.9518985965596816,5.173842851993383,16,0.05268792560629949,6,0,0.35280402690841767,0,51
0,0,0.10788259391717514,0,0.9865676451590358,4.136399901484243,11,0.08772294699745256,0,0,0.2993554356125264,1,51
0,0,0.12283420430250036,0,1.0110470084525491,5.823992903322006,20,0.026364320037407785,1,0,0.2443941572528432,0,51
0,0,0.03597730736073401,0,0.9760327917426183,4.11740626946507,14,0.05939881509893029,2,0,0.33389479183523874,0,51
0,0,-0.016350340523426432,0,0.9638311280464651,2.255171103920165,8,0.08922115566473757,3,0,0.21027056719798554,0,51
0,1,0.008964094180711535,0,0.9868395281727815,4.299537393665984,8,0.05943890548385289,4,0,0.49810970458067083,0,51
1,0,-0.2113118317279581,0,0.7735517885867319,4.293561846022247,13,0.14468379108886556,5,0,0.06276925494516777,1,51
0,0,0.028049531679882556,1,0.9703099806801117,4.1989586394913605,12,0.0835726399243257,6,0,0.09666036320312321,0,51
0,0,0.09274493635673509,0,1.0268579798024768,6.189328682847024,19,0.006387369175482591,0,0,0.24536502739599944,1,51
0,1,0.1073723192971664,0,1.0516504003548799,7.7704218987277445,25,0.04115352540799834,1,0,0.19062464763108133,1,51
1,1,-0.22654350541644475,0,0.7352984301029516,5.1824088024016,14,0.16279739627780754,2,0,0.08800951021970166,0,51
1,0,-0.11231681768737578,1,0.7992168982180549,3.213799830601438,11,0.20330896701458617,3,0,0.16841136860876232,0,51
0,0,0.09726539741951612,2,1.0139321352512112,5.489390247952197,14,0.02430286128026532,4,0,0.5066606849893972,1,51
0,0,0.04667474754021028,0,0.9720659162861252,6.615355886243426,24,0.04356438864433534,5,0,0.16329908264917598,0,51
0,0,0.12131274766709887,0,1.0357455037097434,7.201299681068782,23,0.1251525300638736,6,0,0.41675859479286015,0,51
0,3,0.1322833314213513,0,1.0435351081349686,5.652109261848388,21,0.03719774520665905,0,0,0.3619886287663632,1,51
3,3,-0.7161202571528168,0,0.256778855167204,1.4120451488609724,3,0.49988977919735095,1,0,0.39176258328424846,0,51
3,3,-0.5671999259266809,1,0.2972115777831697,3.423184227845889,12,0.4651093752618486,2,0,0.25854646992981734,0,51
3,3,-0.5123911098214153,2,0.2086762823948268,0.5282800855047753,1,0.4945392702551073,3,0,0.5084453216055518,1,51
3,3,-0.32877718899774455,3,0.23961227644023794,0.0,0,0.5037739232901968,4,0,0.0544606904464677,1,51
3,2,-0.16017937821554878,4,0.2489834417685326,3.6999284102740866,14,0.5106552415858518,5,0,0.5025617777842005,0,51
2,2,0.2656301401205123,5,0.5158826268313065,2.1721029179106646,6,0.3051102387427807,6,0,0.5145775910922751,0,51
2,0,0.1926004893931157,6,0.4946737304367304,5.015448114232779,14,0.27269949414983125,0,0,0.19186841712779146,0,51
0,0,0.6364710615426179,7,0.9780367331169447,3.518702384302614,10,0.12627458495571967,1,0,0.0,0,51
0,0,0.510802527415797,0,1.0062402891345474,6.724814144703199,19,0.07129080396430998,2,0,0.25017369715723653,0,51
0,0,0.30096157973294557,0,0.9497249439905578,4.428885946667602,15,0.05264410557329979,3,0,0.2530055092537466,1,51
0,2,0.21111650478167854,0,1.0000281694836959,6.469842898856988,18,0.04207006601845481,4,0,0.4916988614206551,0,51
2,2,-0.37547628011872836,0,0.5102644931137671,4.1984505281623585,15,0.2789609351680601,5,0,0.14279961408159186,0,51
2,1,-0.4412622749700442,1,0.4475966507978584,5.0856833691458,10,0.3358288077090015,6,0,0.24838674498973812,0,51
1,0,-0.013841134384148357,2,0.768929774919937,2.6884384803804293,5,0.21998344141571036,0,1,0.23086287402440336,0,51
0,0,0.2387063680004432,3,0.9740151744616065,5.461425825425549,15,0.026926030965901043,1,1,0.257682646211994,0,51
0,0,0.2391430678608243,0,0.9793099204161972,4.659506378349932,12,0.046147683722742874,2,0,0.49274221274590985,0,51
0,0,0.28839293443150493,0,1.0244161371733782,4.9326591785377625,15,0.013038282586105392,3,0,0.7254443476985137,0,51
0,0,0.1423512043310059,0,0.9812047358848014,3.415282187024622,10,0.01489235072145774,4,0,0.5097518680822856,0,51
0,0,0.05811859012667819,0,1.0036937386978624,3.630806808214793,13,0.002621617653639753,5,0,0.49382199120795767,1,51
0,2,0.007812557569669698,0,1.0003404988964388,3.267296580818602,12,0.009190456112281017,6,0,0.128557918524562,0,51
2,1,-0.45622976446593444,0,0.5415632417478012,3.0532686682377133,11,0.33160892961512345,0,0,0.32323119378975657,1,51
1,0,-0.10740566382579675,1,0.8028380066542596,5.20318308239077,18,0.12660763488524002,1,0,0.45264970577501007,0,51
0,0,0.1126613367210536,2,0.9785893810972864,4.869278836456459,15,0.0,2,0,0.4010408201961306,0,51
0,1,0.11471292813449263,0,0.9801179015532223,5.437491165029327,11,0.060292321056474404,3,0,0.381107850180041,0,51
1,1,-0.06890348047067507,0,0.7917863255191266,5.56908672742014,13,0.16095264197061884,4,0,0.0,0,51
1,1,-0.05854651964946367,1,0.7604324516648756,4.623447915030936,9,0.14797778421241004,5,0,0.37043996892075903,0,51
1,1,-0.09714985875533866,2,0.7656029545424156,4.422824419130617,9,0.1674773673308135,6,1,0.20462653331001338,1,51
1,2,-0.10032812448096051,3,0.7549776783944249,2.543041872377713,5,0.16056574759655887,0,0,0.2823101121493819,0,51
2,2,-0.31452219022787664,4,0.4960612721069364,2.8407831158583097,7,0.320363794010149,1,0,0.1333101348985449,1,51
2,1,-0.25479100071092725,5,0.4589811357346287,2.9402525869378042,10,0.28935959756435053,2,0,0.19857814423769773,0,51
1,0,0.09841360958164658,6,0.7456247080703028,2.1318636629424423,7,0.13363898131304677,3,0,0.10125559630987638,0,51
0,3,0.37815755667159656,7,1.0224071064413383,2.740399332121153,8,0.017352506417705554,4,0,0.35362127025662393,0,51
3,3,-0.465090997555302,0,0.23051938259422428,0.08724508055505975,0,0.5083624178309186,5,0,0.0,0,51
3,3,-0.31038106657589865,1,0.28033765441358743,2.5689402298213375,6,0.4890177759745977,6,0,0.29339328482926813,1,51
3,2,-0.2850939711856692,2,0.26248002626514716,0.0,0,0.4746918349831922,0,0,0.05323752016411504,1,51
2,1,-0.02615462800772861,3,0.4821191475491915,0.8757984553576108,3,0.24599606497615092,1,0,0.22185001153051237,0,51
1,1,0.26347877066535974,4,0.7190514341180575,3.8821364508490275,13,0.16430290828892966,2,0,0.42570184966381974,0,51
1,2,0.3255593471175336,5,0.7204608761055752,4.048442391694709,14,0.18775739130986308,3,0,0.39885970450247643,0,51
2,3,0.008265374501610523,6,0.5011552021919222,4.224958909726463,12,0.287624457824719,4,0,0.11101995216212157,0,51
3,1,-0.3026759927129955,7,0.2343773445329832,0.0,0,0.47050008539319393,5,0,0.006834753627244894,0,51
1,1,0.22562818500453663,8,0.7570609859040826,4.7845316157388185,11,0.1379654794375258,6,0,0.30689018519192884,0,51
1,1,0.17849631043797098,9,0.7649174790084952,4.644552803808245,17,0.1853270916754309,0,0,0.11146925058484208,1,51
1,0,0.17372720493828464,10,0.7693215824868964,4.404156187284108,12,0.17495494703649142,1,0,0.0,1,51
0,0,0.354028689448582,11,0.959395208273458,7.944769837443889,17,0.0,2,0,0.13378231498767917,0,51
0,0,0.30223329489326856,0,0.9992478149344517,4.086155855304252,11,0.03685156500117457,3,0,0.386118282377046,0,51
0,0,0.16222422386449842,0,1.0122128379859752,7.743309056954836,25,0.02412207236450352,4,0,0.3273500624429185,0,51
0,0,0.11270164122680781,0,1.0137206257646632,8.562901753141208,31,0.00914396891053703,5,0,0.10759521335634192,1,51
0,0,0.04001795387718643,0,0.9907975677662754,4.2023049764293745,11,0.0073467261990769125,6,0,0.0024918451790280627,0,51
0,0,-0.05559642313791813,0,0.9394783878070465,4.039985538377376,13,0.01007317089914294,0,0,0.1875916199998675,1,51
0,0,0.01950763465937433,0,1.0105990815110566,8.963278918987054,31,0.026401795245179573,1,0,0.30978145864866086,0,51
0,0,0.02718280695833586,0,1.0205445071253394,7.37725753276712,22,0.0953114286325755,2,0,0.35486029111893524,1,51
0,0,-0.0025256677361618074,0,0.9925023662587144,6.471556435161999,17,0.03375817636751631,3,0,0.3964214265171585,0,51
0,1,0.029972851583791038,0,1.0207572336774775,8.197948260378377,30,0.06329802591111874,4,0,0.6206242867010887,0,51
1,0,-0.2280692077517349,0,0.7687071075241919,5.667643613134506,18,0.13558855702913972,5,0,0.6448082991682564,1,51
0,0,0.08145852127499176,1,1.0440805804943478,4.061774214210362,9,0.030497755261658953,6,0,0.21322551735966883,1,51
0,0,0.0834322725807769,0,1.0527506315967912,7.634164014734147,25,0.09305022069952011,0,0,0.22249090372324498,0,51
0,0,0.03719362670441906,0,1.0129532106147234,7.638906968087192,15,0.009067043184128064,1,0,0.38492220328993976,0,51
0,0,0.06374959700645422,0,1.0435993497879605,6.42184080316068,19,0.08714324998752879,2,0,0.3413629111046402,1,51
0,1,-0.04625287225583774,0,0.9381653037477651,6.130597312530607,14,0.06413092523639119,3,0,0.11978171396729903,1,51
1,1,-0.23956834438995223,0,0.7787414708583654,3.2064421380361336,9,0.13233353551315738,4,0,0.15126882536688013,0,51
1,0,-0.2465697451008152,1,0.7186722482203061,3.8896227652663713,13,0.16643676300366175,5,0,0.49274514929610985,1,51
0,0,0.11355943983000649,2,1.0119857564758306,6.988362202993716,17,0.06665545872310101,6,0,0.0,0,51
0,0,0.104724205584937,0,1.0029570314029825,6.099348258701336,17,0.0,0,0,0.34191641563352004,0,51
0,0,0.09279868469187447,0,0.9829030468329243,6.732061274820911,23,0.056873558070415664,1,0,0.0,0,51
0,0,0.12981458839004123,0,1.028866499148123,4.517918464135569,13,0.05822975108703636,2,0,0.22317914767112534,0,51
0,0,-0.042003658365455276,0,0.907073258050578,7.314343088290519,27,0.07571328103208495,3,0,0.28306133389458,0,51
0,0,0.010121759477555559,0,0.9968788778596432,6.837798247626317,18,0.01450850055269947,4,0,0.19600244318922358,0,51
0,0,0.03561363501642256,0,1.0193493776752727,7.034981306495123,15,0.046550710313849414,5,0,0.0,1,51
0,1,-0.001291928171111234,0,0.9857222837421971,5.191723527263413,12,0.027081449126500866,6,0,0.34859907831318165,0,51
1,0,-0.238685368230938,0,0.7488926910642246,2.2570588072161293,5,0.14969400759153567,0,0,0.6124644621562954,0,51
0,0,-0.04944298691407256,1,0.8821403107643105,6.955451830111358,14,0.05984826652307826,1,0,0.10493198877798232,0,51
0,0,0.06563859661335192,0,0.9922353048344814,6.279441069982318,17,0.040303268364804586,2,0,0.21119406641639143,0,51
0,0,0.10208863159326909,0,1.0277566252093664,5.264013951668671,16,0.019340516965137083,3,0,0.1643054934013335,0,51
0,0,0.04680309821401074,0,0.9741525413369266,7.248277621685101,15,0.04929891721761638,4,0,0.1913259952973333,0,51
0,0,0.07416584442202412,0,0.9992013390638861,7.125293587455689,24,0.01277276238264815,5,0,0.14566767311159945,0,51
0,0,0.03843214485913704,0,1.0135293691009313,5.766517732484643,11,0.049987704872125976,6,0,0.33077661068828357,1,51
0,0,0.021673918952477944,0,1.0230489548615962,7.209263262710489,21,0.07834417139693638,0,0,0.12359302069821634,0,51
0,3,-0.010156582986609819,0,0.9898434170133902,6.431134106703457,13,0.05476850152483917,0,0,0.34994334919120457,0,52
3,0,-0.7017710802343562,0,0.2961976031683219,0.0,0,0.5443541740101827,1,0,0.10925299137035699,1,52
0,0,0.17927579224068557,1,1.036483996277028,7.806488406461195,27,0.018955700221016496,2,0,0.12890821395952817,0,52
0,0,0.13364916692966322,0,0.9981541702214112,1.6311832491817464,3,0.07819425614967757,3,0,0.0,0,52
0,0,0.2119615254869177,0,1.076097362822948,7.640544745715614,20,0.03545095864053687,4,0,0.2325555809927745,1,52
0,0,0.26214895328311927,0,1.141504263183739,7.579742776179131,16,0.043643015657386826,5,0,0.29351653019782764,0,52
0,1,0.05768774706358437,0,0.967375226198274,6.4801016001185365,13,0.02579383288411441,6,0,0.24939136792424713,0,52
1,0,-0.3453122305145566,0,0.6986107732261235,6.083451574120571,24,0.17051935294176357,0,0,0.8088299819959333,1,52
0,0,0.13918786867263389,1,1.115536227803133,7.881207164430533,20,0.021435420875812877,1,0,0.3033165188684399,0,52
0,0,0.04257995071455989,0,1.0424047213614036,5.863305869505076,13,0.0,2,0,0.7131163834720331,0,52
0,0,0.09136771410246647,0,1.084453956457001,9.48457425354397,22,0.050078706909416994,3,0,0.1353980978088237,0,52
0,0,-0.04568161445406971,0,0.9359945665551173,5.8108105459115595,17,0.0,4,0,0.3682504560917032,0,52
0,0,0.047806012117911356,0,1.023206061198467,5.964822580561344,17,0.08132234495733655,5,0,0.0500494407172532,1,52
0,0,-0.05893566519366411,0,0.9813834414813603,5.525256067793906,13,0.03312786231611001,6,0,0.2796078172475427,0,52
0,3,-0.11651782747640904,0,0.8969707219342608,5.589278854671133,12,0.0,0,0,0.47079503590996796,0,52
3,2,-0.7347119771114259,0,0.2496897724138154,0.0,0,0.4851831996419857,1,0,0.4685039421444437,0,52
2,1,-0.3847351186870669,1,0.43271379402953725,3.7884285140382854,14,0.3119657591316117,2,0,0.5897851177880521,0,52
1,0,0.1759102244513605,2,0.8927029826628488,3.8189124474609155,8,0.11811748091635854,3,0,0.47090718691980177,0,52
0,0,0.3850533372402065,3,1.075745479744571,7.151999255486105,24,0.056703444833930916,4,0,0.3785086164099911,0,52
0,0,0.33225387522647376,0,1.0418184253834804,7.075884416083476,22,0.023005051954377312,5,0,0.6773441130501687,0,52
0,0,0.3244868112495768,0,1.0630209020964274,4.159033585569313,11,0.06872666835325691,6,0,0.3628874906124996,1,52
0,0,0.0475327886819219,0,0.9487331054652949,6.277760711569253,14,0.0,0,0,0.38341828297173075,1,52
0,0,-0.09685156506276904,0,0.9075526140077554,4.052590487190582,12,0.04066901064067025,1,0,0.27685813847606505,0,52
0,1,0.001897158989428105,0,1.0092712643289339,5.942886125996105,18,0.029757405155823816,2,0,0.0,0,52
1,1,-0.14741990655684578,0,0.8466593556995325,4.238038467225263,11,0.14635824584958942,3,0,0.46699948774530814,1,52
1,3,-0.26829318706039074,1,0.6867542612591981,3.2623462537209322,11,0.12419603956977354,4,0,0.2656750108939623,0,52
3,3,-0.6507394439269191,2,0.2290546762252239,0.3649225247228962,1,0.5584089221042675,5,0,0.5022008285724779,0,52
3,1,-0.5864843702802475,3,0.1493740640238813,3.4032024014343065,6,0.46904423992883437,6,0,0.2513082472911486,0,52
1,0,0.11545258853650997,4,0.6996753128438639,5.099300789757724,19,0.13193988965732828,0,0,0.14419391406377255,1,52
0,0,0.5117133042078496,5,1.0340168382181896,3.0397304181132236,10,0.05656439062287009,1,0,0.30125872025180805,1,52
0,0,0.39386591013913963,0,0.9536409406532109,4.741320530215717,10,0.09136375140607966,2,0,0.4612117553123779,0,52
0,0,0.5034508844297657,0,1.1166032508226396,5.8539477056244875,18,0.04921316086966066,3,0,0.17461484873852187,0,52
0,1,0.21209054723924148,0,1.0027526285515986,6.543957933011438,18,0.02169820505102855,4,0,0.3770514115951744,0,52
1,0,-0.27488771415676494,0,0.6864500800611355,4.847851656162179,11,0.1343232663004962,5,0,0.2439443956855834,0,52
0,0,0.02547084230006802,1,0.984163589961423,3.3851604005509643,12,0.03284731579097859,6,0,0.45787909681761185,0,52
0,0,-0.14863016173161903,0,0.8000919362783825,7.316078143115353,26,0.06387825770377169,0,0,0.35618894928701994,1,52
0,1,0.03817887257054742,0,0.9561911697055834,8.747276311830662,34,0.04601782681627986,1,0,0.5053642028401513,0,52
1,2,-0.08232648443291568,0,0.803603396478709,3.296414065820744,11,0.16035213886117078,2,0,0.33833899596712397,0,52
2,2,-0.41215076392232586,1,0.4339492705747209,1.435287009857925,4,0.2876759498449569,3,0,0.37239047296591654,0,52
2,2,-0.20355050550311027,2,0.5920493670966535,0.6542100803867008,2,0.3464950078802148,4,0,0.64325748769073,0,52
2,2,-0.3213962299958432,3,0.3957807980309667,1.1431404930820444,2,0.264541487748869,5,0,0.17964663051659938,1,52
2,1,-0.23187564782219222,4,0.4044391525551346,2.4931368932980664,9,0.31747661961318013,6,0,0.0,0,52
1,1,0.23291726893358333,5,0.7588816658808203,3.4168089388920126,7,0.16842360074939813,0,0,0.16551719134544018,0,52
1,1,0.1830517197857131,6,0.7000717706133723,5.068705728512321,11,0.18114114822965913,1,0,0.20798434491398232,0,52
1,2,0.07234806080912526,7,0.6425926116445148,6.760872210725336,14,0.11027850753085904,2,0,0.4282265252551337,0,52
2,3,-0.036442988936875365,8,0.5439102108080864,1.5787678842674788,3,0.3124106481494874,3,0,0.21343413457359522,1,52
3,1,-0.367546513851444,9,0.24243256844894157,1.5350824376622532,5,0.5049911096052682,4,0,0.01320138463942444,1,52
1,1,0.13535769579589207,10,0.7129354612750392,3.4509658895202673,9,0.15853479286105693,5,0,0.481303982736018,0,52
1,0,0.18582321379296107,11,0.7542117383509519,4.865151622624934,17,0.1508615824866149,6,0,0.23335796007388476,1,52
0,0,0.3031250389897273,12,0.8823415570952341,5.47571241853819,12,0.026350526532470418,0,0,0.014319652315303966,0,52
0,0,0.3102437891395472,0,0.9374100963351979,5.47433750878338,12,0.0,1,0,0.15300296517028963,1,52
0,1,0.26828745460716064,0,0.9741537389082335,6.544612170748831,18,0.019300063841229377,2,0,0.12007002983342088,0,52
1,1,-0.07280646664026047,0,0.7794040517526709,4.118839012095841,10,0.17426013784577662,3,0,0.08753653514029677,0,52
1,0,-0.004538271911182279,1,0.8609659645772755,3.760940140579514,12,0.18024378781909373,4,0,0.19529247056210536,1,52
0,0,0.00512729940146428,2,0.8919823811351866,7.128812567997024,26,0.042240464795526476,5,0,0.26542755730319306,1,52
0,0,-0.05450951972833551,0,0.8342737268133772,6.7655896483512095,14,0.024438517938333834,6,1,0.17323131750277906,1,52
0,2,0.15563530800865755,0,1.0237912806460063,4.924755143127925,14,0.028644686075391727,0,0,0.5213666646244124,0,52
2,1,-0.476821993156336,0,0.4012614878285672,1.3085990558528309,3,0.3535205144699521,1,0,0.15350018028848586,0,52
1,1,-0.01667377277835258,1,0.7857811954217301,4.4039353708163995,10,0.21264421456171184,2,0,0.7324726944316533,1,52
1,1,-0.06329894716991602,2,0.7241190671990574,0.2437033715214152,0,0.1346104362632035,3,0,0.0,1,52
1,0,0.13254140882508003,3,0.8863867604068276,3.668779483827141,9,0.16200570061317157,4,0,0.2613182551305673,0,52
0,0,0.2670422685177771,4,1.0313102268182148,4.892725927943964,17,0.06349834110465602,5,0,0.3180000321986191,0,52
0,0,0.23164091895047312,0,0.9974126664853525,8.10407843632139,26,0.03539693630153966,6,0,0.39350504734343883,1,52
0,0,0.08071137900206626,0,0.9657133622683027,6.570770286530047,20,0.03814250380291607,0,0,0.6540804809183444,0,52
0,0,0.17987707683671572,0,1.1008654934722666,5.648373158938773,20,0.06722170692894969,1,0,0.22386264745770967,0,52
0,0,0.016254597987015007,0,1.012592299877208,5.853365326790831,12,0.01667863054368767,2,0,0.30667977770718874,0,52
0,0,-0.11290942636705492,0,0.9086693834172139,5.4902937250573505,15,0.053363430129432426,3,0,0.2160603008712651,0,52
0,2,0.10327023459003759,0,1.1003208756941063,3.234142022886344,10,0.07309040151953664,4,0,0.6646873179786255,0,52
2,2,-0.7167945003935877,0,0.3008377825522316,2.684270985651561,10,0.2689120698498674,5,0,0.872730601624601,0,52
2,3,-0.37223178604879537,1,0.51242538095381,2.5766623138911795,6,0.34252716021436097,6,0,0.5342951208021046,1,52
3,3,-0.6815359560294728,2,0.0854331884694413,2.176523179935729,7,0.5107121923323847,0,0,0.3816283251109605,0,52
3,2,-0.3813563896662808,3,0.2001809325510797,1.4999034692953561,5,0.5060320052326854,1,0,0.4996256857828322,0,52
2,2,0.15005440675354093,4,0.5898940387976747,5.064578094135179,18,0.302410140544065,2,0,0.3277417926098742,0,52
2,2,0.2253457820110532,5,0.5631000466759006,1.8747909570478125,4,0.2914475152099788,3,0,0.06362076399982391,0,52
2,3,0.0833312244670798,6,0.47353794195666105,4.06747812175038,15,0.3480074484550192,4,0,0.20646426748464558,0,52
3,3,-0.11640560093392505,7,0.2660236287562263,2.187887837460007,8,0.5215814515552536,5,0,0.41891361277882166,1,52
3,2,-0.17732932854680095,8,0.24121798920070742,4.0868434865269485,10,0.5673216769131078,6,0,0.49088409705562436,1,52
2,2,-0.006633570298905156,9,0.4201211587785288,3.1767860698348045,7,0.28428981640112155,0,0,0.046715632989335454,0,52
2,1,0.127421355039404,10,0.5202215081130088,2.7500468904609994,7,0.2505481203407156,1,0,0.2286233966591602,0,52
1,1,0.37276378060226295,11,0.7569882259632894,2.160557147881267,5,0.12308705456445847,2,0,0.22545766004299547,0,52
1,3,0.33672652160091143,12,0.7776410237632636,4.363757773694648,12,0.0704616479483646,3,0,0.3066567434673639,0,52
3,2,-0.29642634857152494,13,0.2468116325922346,0.1313399711979244,0,0.505522420387921,4,0,0.4163014775379642,0,52
2,2,-0.015243634403705908,14,0.5291130754383591,3.113756364043417,10,0.3176351094242716,5,0,0.19379591401685525,0,52
2,2,-0.047118764272706115,15,0.519036328901325,3.8571141677928695,9,0.31273614806117495,6,0,0.0,1,52
2,2,-0.13295689443278935,16,0.43296116289890496,4.443048160475142,17,0.31091579087747534,0,0,0.13198291202977236,0,52
